,matchId,playerId,interveningOpponents,interveningTeammates,minute,second,outcome,converted_seconds,distance,angle,angle_degrees,interferenceOnShooter_encoded,bodyPart_head,bodyPart_left foot,bodyPart_other,bodyPart_right foot,playType_free kick,playType_olimpico,playType_open play,playType_penalty
6603,m_126,p_7,5,0,24.0,48,blocked shot,1.0,18.61316738225926,-0.6811177646640607,-39.02517326663552,2.0,False,True,False,False,False,False,True,False
6604,m_165,p_58,2,0,28.0,1,missed chance,1.0,4.086281928599641,0.6552479986975748,37.542944859764695,3.0,True,False,False,False,False,False,True,False
6605,m_197,p_63,2,0,42.0,43,missed chance,1.0,26.13535919018524,0.5192884900226954,29.753038828021804,2.0,False,True,False,False,False,False,True,False
6606,m_112,p_155,5,1,12.0,58,hit the post,1.0,24.387014987488733,-0.2795951409885086,-16.019621551006754,1.0,False,True,False,False,False,False,True,False
6607,m_10,p_13,1,0,86.0,59,blocked shot,1.0,5.375881323094847,-0.3811972232891597,-21.840992056574905,2.0,False,False,False,True,False,False,True,False
6608,m_184,p_12,2,0,67.0,50,missed chance,1.0,13.240592887027379,-0.7453340974056357,-42.704498108535525,1.0,False,False,False,True,False,False,True,False
6609,m_66,p_112,1,0,91.0,35,missed chance,1.0,28.67800027895948,-0.6436405885329476,-36.877889246254306,2.0,False,False,False,True,False,False,True,False
6610,m_79,p_35,3,0,77.0,36,missed chance,1.0,28.95699224712401,0.04318088459766061,2.474082443087415,2.0,False,False,False,True,False,False,True,False
6611,m_218,p_90,1,0,87.0,6,goal,1.0,9.628109887200084,1.2822245223232642,73.46605351730105,1.0,False,False,False,True,False,False,True,False
6612,m_123,p_66,1,0,15.0,6,goal,1.0,13.984233979735894,0.8734944231801771,50.04754387643845,3.0,False,True,False,False,False,False,True,False
6613,m_151,p_56,2,0,76.0,13,blocked shot,1.0,7.496692604075481,0.0667456260632244,3.824242674381146,2.0,False,True,False,False,False,False,True,False
6614,m_208,p_20,3,1,69.0,58,missed chance,1.0,18.671703189586108,-0.5952811440561032,-34.107097178133884,1.0,False,True,False,False,False,False,True,False
6615,m_204,p_125,1,0,49.0,51,missed chance,1.0,4.586948876976939,-0.39143711584191626,-22.4276946825153,2.0,True,False,False,False,False,False,True,False
6616,m_59,p_118,5,2,49.0,18,missed chance,1.0,12.122120276585282,0.639046427816198,36.61466322677976,2.0,True,False,False,False,False,False,True,False
6617,m_72,p_115,2,0,53.0,5,goal,1.0,15.691695255771444,-0.7741323038536042,-44.35451379555055,2.0,False,False,False,True,False,False,True,False
6618,m_130,p_90,2,0,22.0,48,saved by keeper,1.0,16.72577950350895,1.2204929139288108,69.9290928937445,2.0,False,False,False,True,False,False,True,False
6619,m_206,p_109,4,0,34.0,48,blocked shot,1.0,25.397519563925922,-0.34042833230759184,-19.5051066679021,1.0,False,False,False,True,False,False,True,False
6620,m_20,p_124,1,0,80.0,0,goal,0.0,8.121145239435139,-0.31162628973378137,-17.854871187066646,1.0,False,False,False,True,False,False,True,False
6621,m_235,p_111,1,0,21.0,1,missed chance,1.0,13.419903129307604,0.6138393173725099,35.17040218463629,1.0,False,False,False,True,False,False,True,False
6622,m_13,p_25,2,0,39.0,47,saved by keeper,1.0,19.00421005987884,-0.9062456958645658,-51.924053574936025,2.0,False,False,False,True,False,False,True,False
6623,m_35,p_158,3,1,11.0,19,hit the post,1.0,7.734041634229803,0.03233025745590448,1.852387302794689,1.0,False,True,False,False,False,False,True,False
6624,m_237,p_87,2,0,11.0,57,saved by keeper,1.0,13.385103660412945,0.463981721918544,26.58419443714517,1.0,True,False,False,False,False,False,True,False
6625,m_147,p_148,2,0,1.0,37,missed chance,1.0,13.206854281016355,-0.18967370560861938,-10.867502815980743,2.0,True,False,False,False,False,False,True,False
6626,m_80,p_115,2,0,8.0,21,missed chance,1.0,17.074381394358042,-0.5029458460851737,-28.81667430431675,2.0,False,True,False,False,False,False,True,False
6627,m_141,p_9,2,0,88.0,39,missed chance,1.0,15.08016246596833,-0.9735977345485519,-55.78304113313028,2.0,False,False,False,True,False,False,True,False
6628,m_200,p_75,4,0,47.0,45,missed chance,1.0,19.706344156134083,0.025375262845964315,1.4538954651088813,3.0,False,True,False,False,False,False,True,False
6629,m_148,p_128,3,0,4.0,20,saved by keeper,1.0,10.1084370700915,-0.2744948125745442,-15.727394258755943,1.0,False,False,False,True,False,False,True,False
6630,m_208,p_35,2,1,40.0,18,missed chance,1.0,7.794414666926568,-0.1286515944596924,-7.37119339016902,2.0,True,False,False,False,False,False,True,False
6631,m_153,p_125,0,0,70.0,18,goal,1.0,1.8200274723201295,-0.27829965900511133,-15.945395900922854,2.0,False,False,False,True,False,False,True,False
6632,m_67,p_62,3,0,55.0,29,blocked shot,1.0,13.050134098927874,0.4554229829412554,26.09381481579242,3.0,False,False,False,True,False,False,True,False
6633,m_186,p_97,3,0,52.0,30,missed chance,1.0,26.358622877532888,0.40847850000688113,23.404094072228858,1.0,False,True,False,False,False,False,True,False
6634,m_83,p_39,4,0,43.0,7,missed chance,1.0,13.087528414486824,0.13411679231600887,7.6843261615398974,2.0,True,False,False,False,False,False,True,False
6635,m_230,p_48,1,1,69.0,33,blocked shot,1.0,4.356328729561166,0.23161642950286762,13.270643876403678,2.0,False,False,False,True,False,False,True,False
6636,m_220,p_43,2,0,56.0,12,saved by keeper,1.0,24.586054990583584,0.6413860871361426,36.74871583131104,2.0,False,True,False,False,False,False,True,False
6637,m_205,p_37,3,2,79.0,38,missed chance,1.0,35.47527025971754,-0.3818673477963704,-21.87938736258636,1.0,False,False,False,True,False,False,True,False
6638,m_151,p_20,5,1,55.0,44,missed chance,1.0,29.286046165366876,0.08512620021580056,4.87737199835101,1.0,False,False,False,True,False,False,True,False
6639,m_90,p_80,3,1,8.0,29,blocked shot,1.0,7.546548880117322,0.1329017949793729,7.614711942031021,3.0,True,False,False,False,False,False,True,False
6640,m_113,p_32,6,3,67.0,21,missed chance,1.0,22.51005553080667,0.22353567370135982,12.807650673701428,1.0,False,True,False,False,False,False,True,False
6641,m_54,p_141,4,2,90.0,19,missed chance,1.0,6.036770659880993,0.12456045992295374,7.136788647793685,2.0,True,False,False,False,False,False,True,False
6642,m_114,p_158,6,2,17.0,55,blocked shot,1.0,24.288351117356648,0.33477065194500993,19.18094546129211,1.0,False,False,False,True,True,False,False,False
6643,m_102,p_93,3,0,73.0,53,missed chance,1.0,23.37527967747124,0.1932844998655652,11.074386087593814,1.0,False,True,False,False,False,False,True,False
6644,m_111,p_82,3,0,94.0,12,saved by keeper,1.0,14.804772879041408,0.5692676775945603,32.61663533938236,3.0,False,False,False,True,False,False,True,False
6645,m_39,p_115,2,0,32.0,59,saved by keeper,1.0,18.75326638215327,0.6248366097722188,35.80050062521091,2.0,False,False,False,True,False,False,True,False
6646,m_183,p_40,3,0,18.0,57,saved by keeper,1.0,25.12775557028522,0.7011585701456418,40.173426838772755,2.0,False,False,False,True,False,False,True,False
6647,m_143,p_8,2,0,91.0,13,missed chance,1.0,14.813730117698244,0.11841015961476054,6.784402397396205,2.0,True,False,False,False,False,False,True,False
6648,m_145,p_57,3,1,89.0,34,saved by keeper,1.0,22.445569718766333,-0.022277953627154037,-1.2764327190240903,2.0,False,False,False,True,False,False,True,False
6649,m_137,p_58,5,1,47.0,9,missed chance,1.0,18.697104053836785,-0.22876316703472435,-13.107163979135988,1.0,False,False,False,True,True,False,False,False
6650,m_17,p_134,1,0,22.0,15,missed chance,1.0,9.53259670813782,0.1050965741319295,6.021590139043344,2.0,False,False,False,True,False,False,True,False
6651,m_221,p_116,3,0,92.0,27,saved by keeper,1.0,26.349364318707956,0.2977455624940753,17.059564099659212,2.0,False,True,False,False,False,False,True,False
6652,m_30,p_155,2,0,22.0,38,saved by keeper,1.0,16.05301529308435,-0.8184403420549508,-46.893177382992135,1.0,False,True,False,False,False,False,True,False
6653,m_58,p_54,1,0,88.0,26,saved by keeper,1.0,11.853311773508702,0.2550049283334178,14.610706148540867,1.0,False,False,False,True,False,False,True,False
6654,m_53,p_147,3,0,58.0,19,saved by keeper,1.0,11.590017256242547,-0.32857173100283904,-18.82577345377046,3.0,False,False,False,True,False,False,True,False
6655,m_109,p_130,1,0,70.0,6,saved by keeper,1.0,14.290601806781968,-0.5102929474107507,-29.237632201927287,1.0,False,False,False,True,False,False,True,False
6656,m_229,p_57,1,0,92.0,53,missed chance,1.0,11.425979170294335,-1.0189693357822942,-58.38264239357427,1.0,False,False,False,True,False,False,True,False
6657,m_39,p_127,4,2,69.0,42,blocked shot,1.0,23.065404830611577,-0.3764809580693678,-21.57076996441649,1.0,False,True,False,False,True,False,False,False
6658,m_197,p_101,2,0,67.0,32,missed chance,1.0,12.64223081580146,-0.3843253949733274,-22.020223091670044,2.0,True,False,False,False,False,False,True,False
6659,m_175,p_90,2,0,50.0,5,saved by keeper,1.0,20.7608501752698,-0.4207674844623048,-24.108201016026506,1.0,False,True,False,False,False,False,True,False
6660,m_65,p_7,1,0,50.0,3,missed chance,1.0,8.028262576672489,0.4497209328393242,25.767111410379623,2.0,True,False,False,False,False,False,True,False
6661,m_233,p_121,2,0,71.0,19,saved by keeper,1.0,26.447428986576373,-0.3666037548833149,-21.004847908462487,2.0,False,False,False,True,False,False,True,False
6662,m_56,p_115,1,0,7.0,52,missed chance,1.0,9.036481616204396,-0.48839503094882897,-27.982974008529123,1.0,False,False,False,True,False,False,True,False
6663,m_132,p_148,3,1,37.0,53,saved by keeper,1.0,24.404737245051418,0.19546692193258416,11.199429661150218,1.0,False,True,False,False,False,False,True,False
6664,m_191,p_102,1,0,72.0,52,saved by keeper,1.0,16.214000123350193,-1.0384155786836131,-59.49683003920609,2.0,False,False,False,True,False,False,True,False
6665,m_59,p_76,4,0,16.0,4,missed chance,1.0,20.758672886290203,-0.9562028257477004,-54.78638627382652,2.0,False,True,False,False,False,False,True,False
6666,m_174,p_113,2,0,19.0,45,blocked shot,1.0,19.761895152034384,-0.8208290871249246,-47.03004239383432,2.0,False,False,False,True,False,False,True,False
6667,m_109,p_55,2,0,80.0,5,missed chance,1.0,32.43777581770982,0.2805016457065745,16.071560445460626,2.0,False,True,False,False,False,False,True,False
6668,m_218,p_35,3,0,82.0,31,blocked shot,1.0,16.3975242033668,0.9912508964427522,56.79449280472913,2.0,False,True,False,False,False,False,True,False
6669,m_56,p_79,4,1,67.0,45,blocked shot,1.0,23.824686776534964,0.7482901682698394,42.87386849299599,1.0,False,False,False,True,False,False,True,False
6670,m_70,p_111,1,0,63.0,38,missed chance,1.0,7.383962350933271,-0.20456675165983704,-11.720811498809491,1.0,False,False,False,True,False,False,True,False
6671,m_35,p_156,3,2,32.0,34,missed chance,1.0,17.50468794351959,-0.07147027157289497,-4.094944921780706,1.0,False,False,False,True,False,False,True,False
6672,m_80,p_4,4,0,7.0,4,blocked shot,1.0,17.372645164165416,-0.6119520318687854,-35.062268690536655,2.0,False,True,False,False,False,False,True,False
6673,m_194,p_1,1,0,60.0,8,saved by keeper,1.0,6.000841607641382,1.2748702883306882,73.0446869479748,2.0,False,False,False,True,False,False,True,False
6674,m_192,p_140,2,0,54.0,44,missed chance,1.0,22.95225696963155,0.03268234294236222,1.8725603151965278,2.0,False,False,False,True,False,False,True,False
6675,m_108,p_66,2,0,1.0,21,blocked shot,1.0,18.072963232408792,-1.0824012958460676,-62.01702599147088,2.0,False,False,False,True,False,False,True,False
6676,m_132,p_130,1,0,76.0,28,missed chance,1.0,6.52898920201282,-0.7583191936109994,-43.44848931767421,2.0,True,False,False,False,False,False,True,False
6677,m_35,p_66,1,0,69.0,43,goal,1.0,7.196033629715748,0.24565274458863567,14.074865490733997,2.0,False,False,False,True,False,False,True,False
6678,m_194,p_93,3,1,66.0,55,blocked shot,1.0,25.518495253443138,-0.07845498657877278,-4.495139612719198,2.0,False,False,False,True,False,False,True,False
6679,m_156,p_105,2,0,22.0,12,missed chance,1.0,34.11931124744461,-0.661145991327318,-37.88087494504825,2.0,False,True,False,False,False,False,True,False
6680,m_78,p_104,2,0,64.0,30,missed chance,1.0,7.496692604075481,0.0667456260632244,3.824242674381146,2.0,True,False,False,False,False,False,True,False
6681,m_104,p_25,7,2,43.0,2,blocked shot,1.0,24.7398706544719,-0.2549783298135294,-14.609182165609965,1.0,False,True,False,False,True,False,False,False
6682,m_12,p_77,2,0,18.0,27,missed chance,1.0,24.141424978654427,-0.5795009701445648,-33.202959813020286,2.0,False,True,False,False,False,False,True,False
6683,m_144,p_106,1,0,24.0,21,saved by keeper,1.0,3.736000535331868,0.9278305498562553,53.16077461006594,3.0,False,True,False,False,False,False,True,False
6684,m_19,p_36,2,0,86.0,26,missed chance,1.0,9.893078388449169,-0.5882829511712855,-33.70613026161535,1.0,True,False,False,False,False,False,True,False
6685,m_180,p_117,5,3,53.0,50,missed chance,1.0,27.515728229505395,-0.24709412934091537,-14.157450753694134,1.0,False,True,False,False,False,False,True,False
6686,m_117,p_89,2,0,56.0,14,saved by keeper,1.0,13.693476549072555,0.9929209848700107,56.89018182302468,2.0,False,True,False,False,False,False,True,False
6687,m_136,p_43,1,0,97.0,5,missed chance,1.0,3.773274440058661,-0.1329017949793729,-7.614711942031021,2.0,True,False,False,False,False,False,True,False
6688,m_4,p_153,1,0,28.0,24,goal,1.0,4.420418532220677,0.28668976666572904,16.42611365953663,1.0,False,True,False,False,False,False,True,False
6689,m_39,p_39,2,0,43.0,0,goal,0.0,17.293842834951402,0.4959778664567106,28.41743847987268,1.0,False,False,False,True,False,False,True,False
6690,m_104,p_13,4,1,26.0,37,missed chance,1.0,18.560422947767112,0.852118379883707,48.8227868128618,3.0,False,True,False,False,False,False,True,False
6691,m_7,p_131,2,0,81.0,54,blocked shot,1.0,14.962088757924143,0.016709674585437696,0.9573938307825934,3.0,False,False,False,True,False,False,True,False
6692,m_94,p_40,2,0,5.0,2,hit the post,1.0,26.797884244842912,0.6732839818930817,38.57633057623612,2.0,False,False,False,True,False,False,True,False
6693,m_56,p_117,3,0,66.0,1,blocked shot,1.0,28.18997871584865,-0.026608338918380072,-1.524545519876872,1.0,False,True,False,False,False,False,True,False
6694,m_179,p_121,1,0,5.0,37,goal,1.0,5.260009505694833,0.5479185445673832,31.39342012066176,2.0,False,True,False,False,False,False,True,False
6695,m_132,p_5,1,0,16.0,7,missed chance,1.0,7.274970790319368,-0.5399480245865184,-30.93674296523351,1.0,False,True,False,False,False,False,True,False
6696,m_137,p_160,1,0,27.0,16,goal,1.0,9.011265171994442,-0.08332554669604901,-4.77420215130387,2.0,False,True,False,False,False,False,True,False
6697,m_206,p_57,1,0,47.0,26,goal,1.0,9.546622439376138,0.5810300262483038,33.29056827440325,3.0,False,True,False,False,False,False,True,False
6698,m_62,p_113,5,2,6.0,4,saved by keeper,1.0,16.188925226833312,-0.982793723247329,-56.309932474020215,1.0,False,False,False,True,False,False,True,False
6699,m_75,p_75,5,1,61.0,50,missed chance,1.0,28.362730827619544,0.41632700243658466,23.85378013694904,1.0,False,False,False,True,False,False,True,False
6700,m_232,p_153,6,1,12.0,27,blocked shot,1.0,25.527404881812803,-0.5908274547907043,-33.851919579963806,1.0,False,True,False,False,False,False,True,False
6701,m_14,p_64,2,0,38.0,17,missed chance,1.0,9.801555998921804,-0.25685635248759087,-14.71678493866356,2.0,True,False,False,False,False,False,True,False
6702,m_213,p_25,6,2,89.0,22,blocked shot,1.0,25.012926658030246,0.3565246397017865,20.427357147334675,2.0,False,False,False,True,False,False,True,False
6703,m_176,p_77,2,0,47.0,39,saved by keeper,1.0,10.375957787115366,0.4744230540039893,27.18243869813572,2.0,True,False,False,False,False,False,True,False
6704,m_227,p_126,5,2,50.0,20,blocked shot,1.0,20.027303862477346,-0.32948764933421937,-18.878251708537217,2.0,False,True,False,False,False,False,True,False
6705,m_192,p_40,2,0,3.0,15,missed chance,1.0,28.27963401460493,-0.6542511013526117,-37.48582684929051,1.0,False,False,False,True,False,False,True,False
6706,m_115,p_17,5,1,44.0,15,blocked shot,1.0,13.43134393871291,0.26285647646266586,15.060566718990616,1.0,False,False,False,True,False,False,True,False
6707,m_105,p_101,1,0,99.0,40,saved by keeper,1.0,12.075628348040528,0.9027805806449459,51.72551709732526,1.0,False,False,False,True,False,False,True,False
6708,m_49,p_106,3,0,42.0,54,saved by keeper,1.0,27.757076575172682,0.31047155225011785,17.78870960280717,1.0,False,True,False,False,False,False,True,False
6709,m_187,p_75,1,0,61.0,45,saved by keeper,1.0,11.68720668081129,0.6945191701528826,39.793017240688464,2.0,False,True,False,False,False,False,True,False
6710,m_16,p_122,3,0,41.0,12,blocked shot,1.0,25.74303983604112,-0.6201140152227561,-35.52991588917521,2.0,False,True,False,False,False,False,True,False
6711,m_236,p_15,2,0,4.0,29,saved by keeper,1.0,22.89312997385897,-0.41498665960426623,-23.776984149556583,1.0,False,True,False,False,False,False,True,False
6712,m_47,p_149,1,0,26.0,49,saved by keeper,1.0,12.699637790110394,-0.7853981633974483,-45.0,2.0,False,True,False,False,False,False,True,False
6713,m_88,p_101,4,1,81.0,35,blocked shot,1.0,29.74504496550644,0.5763470329176608,33.02225252106949,1.0,False,False,False,True,False,False,True,False
6714,m_155,p_18,4,3,21.0,51,blocked shot,1.0,17.673686655590565,-0.15566059004975547,-8.918694846367085,3.0,False,False,False,True,False,False,True,False
6715,m_109,p_32,3,0,93.0,18,missed chance,1.0,12.178702722375649,0.6103223588682746,34.96889530562096,1.0,True,False,False,False,False,False,True,False
6716,m_100,p_149,3,1,53.0,10,missed chance,1.0,24.696892517075913,0.2865312990942841,16.417034136503148,2.0,False,False,False,True,False,False,True,False
